case_id,expanded_route_id,base_route_id,source_tree,case_number,global_case_number,seed,route_depth,final_rule,final_output_class_id,expected_mode,input_xml_path,input_xml_flat_path,expected_output_path,tree_version,mapping_version,generator_version
BT-GPA-007__R3-002__R1-004__0064,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,64,6364,276443659482936,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0064.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0064.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0065,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,65,6365,125762868250476,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0065.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0065.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0066,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,66,6366,132611195476794,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0066.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0066.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0067,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,67,6367,143431556720523,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0067.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0067.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0068,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,68,6368,53809820450532,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0068.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0068.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0069,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,69,6369,96342123952438,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0069.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0069.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0070,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,70,6370,131891836744658,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0070.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0070.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0071,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,71,6371,20759042320303,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0071.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0071.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0072,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,72,6372,44309234264379,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0072.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0072.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0073,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,73,6373,40306773963438,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0073.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0073.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0074,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,74,6374,227181760395679,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0074.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0074.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0075,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,75,6375,28895399494971,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0075.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0075.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0076,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,76,6376,141732411627077,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0076.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0076.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0077,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,77,6377,68930031354277,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0077.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0077.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0078,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,78,6378,12895995719142,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0078.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0078.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0079,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,79,6379,107112458819672,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0079.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0079.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0080,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,80,6380,176764111685913,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0080.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0080.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0081,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,81,6381,173027674548429,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0081.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0081.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0082,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,82,6382,156586821993395,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0082.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0082.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0083,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,83,6383,122870428429656,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0083.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0083.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0084,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,84,6384,179895802876478,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0084.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0084.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0085,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,85,6385,24918683497061,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0085.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0085.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0086,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,86,6386,121960054693386,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0086.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0086.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0087,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,87,6387,43868605588701,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0087.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0087.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0088,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,88,6388,202080513961952,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0088.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0088.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0089,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,89,6389,276189095297107,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0089.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0089.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0090,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,90,6390,231156294001949,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0090.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0090.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0091,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,91,6391,234757402956518,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0091.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0091.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0092,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,92,6392,158217475195063,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0092.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0092.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0093,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,93,6393,173211246500810,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0093.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0093.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0094,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,94,6394,54926229559286,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0094.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0094.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0095,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,95,6395,121543950777817,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0095.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0095.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0096,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,96,6396,6432861850114,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0096.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0096.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0097,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,97,6397,3448870942674,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0097.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0097.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0098,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,98,6398,40601701001165,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0098.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0098.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0099,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,99,6399,226176634031168,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0099.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0099.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0100,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,100,6400,155857431894807,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0100.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0100.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-003__R1-001__0001,BT-GPA-007__R3-003__R1-001,BT-GPA-007,General_post_primera_asignacion,1,6401,63162890332642,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_DEFICIT_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-007__R3-003__R1-001__0001.xml,02_inputs_xml_flat/BT-GPA-007__R3-003__R1-001__0001.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-003__R1-001__0002,BT-GPA-007__R3-003__R1-001,BT-GPA-007,General_post_primera_asignacion,2,6402,132748081611185,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_DEFICIT_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-007__R3-003__R1-001__0002.xml,02_inputs_xml_flat/BT-GPA-007__R3-003__R1-001__0002.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-003__R1-001__0003,BT-GPA-007__R3-003__R1-001,BT-GPA-007,General_post_primera_asignacion,3,6403,202999543034479,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_DEFICIT_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-007__R3-003__R1-001__0003.xml,02_inputs_xml_flat/BT-GPA-007__R3-003__R1-001__0003.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-003__R1-001__0004,BT-GPA-007__R3-003__R1-001,BT-GPA-007,General_post_primera_asignacion,4,6404,277758069235929,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_DEFICIT_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-007__R3-003__R1-001__0004.xml,02_inputs_xml_flat/BT-GPA-007__R3-003__R1-001__0004.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-003__R1-001__0005,BT-GPA-007__R3-003__R1-001,BT-GPA-007,General_post_primera_asignacion,5,6405,128936860286022,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_ASSIGN_DEFICIT_CLOSEST_UNIQUE,EXACT,02_inputs_xml_flat/BT-GPA-007__R3-003__R1-001__0005.xml,02_inputs_xml_flat/BT-GPA-007__R3-003__R1-001__0005.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
